ActualShippingCost	AmazonCategory	AmazonPrice	AmznFeaMAX	ASIN	BuyBoxRotation%	BuyBoxSellerID	BuyBoxShipping	BuyBoxTotal	ChildCount	CMaxItemID	CommissionAmt	CompetitorCount	EAN	EmployeeID	EmployeeName	FBA	FBATotalFee	FolderID	FolderName	IGotBuybox	InvProfileID	InvProfileName	InventoryClassID	IsMasterSKU	IsAmazon	IsBBox	IsFBA	IsLowest	IsOnlyMe	IsSelling	ItemCondition	ItemLocationID	ItemLocationName	ItemName	ItemThumbnail	ItemWight	KitSKU?	KitComponentCount	KitItemID	KitItemIDx	LeadTimeinAmzn	LeadTimeToShip	LotSize	Manufacturer	MAP	MarketPlaceID	MarketPlaceName	MasterSKU	MasterSKUControlsInv	MasterSKUQtyIsSumOfVariations	MaxSellingPrice	MinSellingPrice	MPN	MyCeiling	MyFloor	MyPrice	MyShipping	MyTotal	NewPrice	PurchaseCost	Quantity	RelatedASINs	ReorderQuantity	RepricingModelID	RepricingModelName	SalePrice	SalePriceEnd	SalePriceStart	SalesRank	SKU	SupplierSKU	UPC	VariableClosingFee	WhenAddedToCMax
	Grocery	0.0000		B0F94257F5	0	A2ON382ZMCWPCT	22.0000	110.0800	0	160157270	16.5000	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Rotini & Vegetables with Roasted Garlic Sauce, 11 oz, Gift Set � Pack of 10	em4:I/51wRiHejJBL._SL75_.jpg			0									Amzn US				88.2300	0.0000		97.05	79.93	81.9800	28.0000	109.9800	0.0000		666								660218	742259729935				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93YRV3Q	0	A2ON382ZMCWPCT	29.2000	160.3300	0	160157271	24.0300	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Rotini & Vegetables with Roasted Garlic Sauce, 11 oz, Gift Set � Pack of 16	em4:I/51+2rhU93EL._SL75_.jpg			0									Amzn US				132.3300	0.0000		132.33	108.98	121.4300	38.8000	160.2300	0.0000		777			59149	never sold				0	742259729942				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93X1KWV	0	A2ON382ZMCWPCT	23.0000	123.8300	0	160157272	18.5600	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Fire Roasted Corn, Frozen Vegetable, 12 oz, Gift Set � Pack of 10	em4:I/51qS2cLjPEL._SL75_.jpg			0									Amzn US				110.3300	0.0000		110.33	90.86	94.2300	29.5000	123.7300	0.0000		555			59149	never sold				0	742259729959				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93Y6XGV	0	A2ON382ZMCWPCT	30.8000	180.1900	0	160157273	27.0100	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Fire Roasted Corn, Frozen Vegetable, 12 oz, Gift Set � Pack of 16	em4:I/51waChJmlsL._SL75_.jpg			0									Amzn US				167.6900	0.0000		167.69	138.09	138.8900	41.2000	180.0900	0.0000		777			59149	never sold				0	742259729966				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F941C87F	0	A2ON382ZMCWPCT	22.0000	93.1900	0	160157274	13.9600	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Premium Selects Frozen Whole Green Beans, 10.8 oz, Gift Set � Pack of 10	em4:I/51iZ5KR4k8L._SL75_.jpg			0									Amzn US				71.2300	0.0000		71.23	58.66	65.0900	28.0000	93.0900	0.0000		666			59149	never sold				628568	742259729973				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93YB575	0	A2ON382ZMCWPCT	29.2000	133.1300	0	160157275	19.9500	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Premium Selects Frozen Whole Green Beans, 10.8 oz, Gift Set � Pack of 16	em4:I/51Lyr6uPI0L._SL75_.jpg			0									Amzn US				105.1300	0.0000		105.13	86.58	94.2300	38.8000	133.0300	0.0000		666			59149	never sold				0	742259729980				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93ZC55W	0	A2ON382ZMCWPCT	21.0000	91.0300	0	160157276	13.6400	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Frozen Cut Green Beans, 10 oz, Gift Set � Pack of 10	em4:I/510e+LapjIL._SL75_.jpg			0									Amzn US				71.2300	0.0000		71.23	58.66	64.4300	26.5000	90.9300	0.0000		777			59149	never sold				0	742259729997				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F941BTCN	0	A2ON382ZMCWPCT	27.6000	131.5300	0	160157277	19.7100	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Frozen Cut Green Beans, 10 oz, Gift Set � Pack of 16	em4:I/51Ou5zbtyVL._SL75_.jpg			0									Amzn US				105.1300	0.0000		105.13	86.58	95.0300	36.4000	131.4300	0.0000		777			59149	never sold				0	742259730009				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93ZDTV4	0	A2ON382ZMCWPCT	17.6000	69.7400	0	160157278	10.4500	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Garlic Chicken with Vegetables and Pasta, 42oz, Gift Set � Pack of 1	em4:I/51ZhSV3SBGL._SL75_.jpg			0									Amzn US				52.3400	0.0000		52.34	43.11	48.2400	21.4000	69.6400	0.0000		555			59149	never sold				0	742259730016				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93YW53X	0	A2ON382ZMCWPCT	25.8000	120.4300	0	160157279	18.0500	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Garlic Chicken with Vegetables and Pasta, 42 oz, Gift Set � Pack of 3	em4:I/51AI25wV-ML._SL75_.jpg			0									Amzn US				95.8300	0.0000		95.83	78.92	86.6300	33.7000	120.3300	0.0000		666			59149	never sold				0	742259730023				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93Z58CY	0	A2ON382ZMCWPCT	23.0000	94.2300	0	160157280	14.1200	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Baby Broccoli Florets, Premium Vegetable, 12.6 oz, Gift Set � Pack of 10	em4:I/5127JHwfw6L._SL75_.jpg			0									Amzn US				71.2300	0.0000		71.23	58.66	64.6300	29.5000	94.1300	0.0000		444			59149	never sold				630291	742259730030				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F93ZX2ZW	0	A2ON382ZMCWPCT	30.8000	135.7300	0	160157281	20.3400	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Baby Broccoli Florets, Premium Vegetable, 12.6 oz, Gift Set � Pack of 16	em4:I/51Lnyh4Hz7L._SL75_.jpg			0									Amzn US				105.1300	0.0000		105.13	86.58	94.4300	41.2000	135.6300	0.0000		444			59149	never sold				0	742259730047				5/19/2025 1:27:49 PM
	Grocery	0.0000		B0F942N87C	0	A2ON382ZMCWPCT	22.0000	87.2500	0	160157282	13.0700	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Frozen Broccoli Cuts, Vegetable, 10.8 oz, Gift Set � Pack of 10	em4:I/51u2SF7A0wL._SL75_.jpg			0									Amzn US				59.3300	0.0000		65.26	53.74	59.1500	28.0000	87.1500	0.0000		444								277589	742259730054				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93ZGJVJ	0	A2ON382ZMCWPCT	29.2000	114.8900	0	160157283	17.2200	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Frozen Broccoli Cuts, Vegetable, 10.8 oz, Gift Set � Pack of 16	em4:I/517WJ0wrbUL._SL75_.jpg			0									Amzn US				86.0900	0.0000		86.09	70.89	75.9900	38.8000	114.7900	0.0000		555			59149	never sold				0	742259730061				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93XGCLS	0	A2ON382ZMCWPCT	17.6000	69.5400	0	160157284	10.4200	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Family Size Alfredo Chicken Meal, 42 oz, Gift Set � Pack of 1	em4:I/51azwwwCgEL._SL75_.jpg			0									Amzn US				52.3400	0.0000		52.34	43.11	48.0400	21.4000	69.4400	0.0000		666			59149	never sold				0	742259730078				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93ZRZGP	0	A2ON382ZMCWPCT	25.8000	121.6300	0	160157285	18.2300	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Family Size Alfredo Chicken Meal, 42 oz, Gift Set � Pack of 3	em4:I/51B3ptH+L7L._SL75_.jpg			0									Amzn US				95.8300	0.0000		95.83	78.92	87.8300	33.7000	121.5300	0.0000		444			59149	never sold				632926	742259730085				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93YWX2V	0	A2ON382ZMCWPCT	17.7000	71.3700	0	160157286	10.6900	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Oven Roasters Red Potatoes & Onions, 15 oz, Gift Set � Pack of 3	em4:I/51QApeN6PhL._SL75_.jpg			0									Amzn US				53.6700	0.0000		53.67	44.2	49.7200	21.5500	71.2700	0.0000		555			59149	never sold				0	742259730092				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93ZDDFD	0	A2ON382ZMCWPCT	23.4000	105.6800	0	160157287	15.8400	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Oven Roasters Red Potatoes & Onions, 15 oz, Gift Set � Pack of 6	em4:I/51f+tfg+P4L._SL75_.jpg			0									Amzn US				83.5400	0.0000		83.54	68.8	75.4800	30.1000	105.5800	0.0000		555			59149	never sold				0	742259730108				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93Y9TD8	0	A2ON382ZMCWPCT	21.0000	108.0300	0	160157288	16.1900	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Chicken Flavored Rice with Broccoli, Carrots, Onions, 10 oz, Gift Set � Pack of 10	em4:I/51sUeCCFMGL._SL75_.jpg			0									Amzn US				88.2300	0.0000		88.23	72.66	81.4300	26.5000	107.9300	0.0000		777			59149	never sold				0	742259730115				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F942XRHS	0	A2ON382ZMCWPCT	27.6000	146.2800	0	160157289	21.9300	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Chicken Flavored Rice with Broccoli, Carrots, Onions, 10 oz, Gift Set � Pack of 16	em4:I/51yTx6OkiwL._SL75_.jpg			0									Amzn US				132.3300	0.0000		132.33	108.98	109.7800	36.4000	146.1800	0.0000		666			59149	never sold				0	742259730122				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93Y2KHY	0	A2ON382ZMCWPCT	21.0000	111.4300	0	160157290	16.7000	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Shredded Frozen Sweet Potatoes with Broccoli & Cauliflower, 10 oz, Gift Set � Pack of 10	em4:I/51GmAky2IuL._SL75_.jpg			0									Amzn US				91.6300	0.0000		91.63	75.46	84.8300	26.5000	111.3300	0.0000		666			59149	never sold				0	742259730139				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F94311K3	0	A2ON382ZMCWPCT	27.6000	164.1700	0	160157291	24.6100	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Shredded Frozen Sweet Potatoes with Broccoli & Cauliflower, 10 oz, Gift Set � Pack of 16	em4:I/51+yfwRLYGL._SL75_.jpg			0									Amzn US				137.7700	0.0000		137.77	113.46	127.6700	36.4000	164.0700	0.0000		666			59149	never sold				0	742259730146				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F941SPBJ	0	A2ON382ZMCWPCT	17.6000	69.9400	0	160168692	10.4800	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Chicken Fried Rice, Family Size Meal, Easy Skillet Dinner, 42 oz, Gift Set � Pack of 1	em4:I/51U9g6y90yL._SL75_.jpg			0									Amzn US				52.3400	0.0000		52.34	43.11	48.4400	21.4000	69.8400	0.0000		666			59149	never sold				444279	742259730153				5/19/2025 7:21:18 PM
	Grocery	0.0000		B0F941FM48	0	A2ON382ZMCWPCT	25.8000	120.4300	0	160168693	18.0500	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Frozen Chicken Fried Rice, Family Size Meal, Easy Skillet Dinner, 42 oz, Gift Set � Pack of 3	em4:I/51HiaEiVqvL._SL75_.jpg			0									Amzn US				95.8300	0.0000		95.83	78.92	86.6300	33.7000	120.3300	0.0000		777			59149	never sold				0	742259730160				5/19/2025 7:21:18 PM
	Grocery	0.0000		B0F93WXJTV	0	A2ON382ZMCWPCT	22.0000	110.2300	0	160157292	16.5200	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Rotini & Vegetables with Roasted Garlic Sauce, 11 oz, Gift Set � Pack of 10	em4:I/51Qy4lha-2L._SL75_.jpg			0									Amzn US				88.2300	0.0000		88.23	72.66	82.1300	28.0000	110.1300	0.0000		777			59149	never sold				0	742259730177				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93ZK9PP	0	A2ON382ZMCWPCT	29.2000	160.3300	0	160157293	24.0300	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Rotini & Vegetables with Roasted Garlic Sauce, 11 oz, Gift Set � Pack of 16	em4:I/51DDO1Chb4L._SL75_.jpg			0									Amzn US				132.3300	0.0000		132.33	108.98	121.4300	38.8000	160.2300	0.0000		444			59149	never sold				0	742259730184				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F93X5P4F	0	A2ON382ZMCWPCT	23.0000	120.3500	0	160157294	18.0500	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Fire Roasted Corn, Frozen Vegetable, 12 oz, Gift Set � Pack of 10	em4:I/5117KpCdvYL._SL75_.jpg			0									Amzn US				110.3300	0.0000		110.33	90.86	90.8400	29.5000	120.3400	90.8600		777			59149	never sold				0	742259730191				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F942B8SB	0	A2ON382ZMCWPCT	30.8000	161.9300	0	160157295	24.2700	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Fire Roasted Corn, Frozen Vegetable, 12 oz, Gift Set � Pack of 16	em4:I/51K1hDzJhoL._SL75_.jpg			0									Amzn US				132.3300	0.0000		132.33	108.98	120.6300	41.2000	161.8300	0.0000		555			59149	never sold				0	742259730207				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F942FRDM	0	A2ON382ZMCWPCT	22.0000	93.1300	0	160157296	13.9500	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Frozen Broccoli & Cauliflower Vegetable Mix, 10.8 oz, Gift Set � Pack of 10	em4:I/51Tnd8Y4TML._SL75_.jpg			0									Amzn US				71.2300	0.0000		78.35	64.53	65.0300	28.0000	93.0300	0.0000		555								489846	742259730214				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0F941JDFM	0	A2ON382ZMCWPCT	29.2000	134.1500	0	160157297	20.1100	2				N		1217266	AmznUS-InvImp	0				N		N	N	Y		Y	New			Salutem Vita � Steamable Frozen Broccoli & Cauliflower Vegetable Mix, 10.8 oz, Gift Set � Pack of 16	em4:I/51t81F1zjLL._SL75_.jpg			0									Amzn US				105.1300	0.0000		115.64	95.24	95.2500	38.8000	134.0500	0.0000		555								663300	742259730221				5/19/2025 1:27:50 PM
	Grocery	0.0000		B0FBHSK35G	0	A2ON382ZMCWPCT	20.0000	72.0600	0	160402376	10.7900	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Swedish Meatballs with Pasta in Cream Sauce, Shelf-Stable Microwaveable Meal, Gift Set � Pack of 8	em4:I/51NG5v-24qL._SL75_.jpg			0									Amzn US				52.2600	0.0000		57.49	47.34	48.3600	23.6000	71.9600	0.0000		777								0	742259730245				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHRB94T	0	A2ON382ZMCWPCT	23.0000	98.3100	0	160402377	14.7300	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Swedish Meatballs with Pasta in Cream Sauce, Shelf-Stable Microwaveable Meal, Gift Set � Pack of 14	em4:I/51NDKGitsTL._SL75_.jpg			0									Amzn US				75.5100	0.0000		75.51	62.19	70.4100	27.8000	98.2100	0.0000		777			59149	never sold				0	742259730252				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHXNVR9	0	A2ON382ZMCWPCT	26.0000	124.5700	0	160402378	18.6700	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Swedish Meatballs with Pasta in Cream Sauce, Shelf-Stable Microwaveable Meal, Gift Set � Pack of 20	em4:I/51rrP8BK5QL._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	92.4700	32.0000	124.4700	0.0000		666			59149	never sold				0	742259730269				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHX8G6V	100	MySelf	0.0000	49.9900	0	160402379	7.5000	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Tender Beef Tips with Mashed Potatoes and Gravy, Microwaveable Meal, 9 oz, Gift Set � Pack of 8	em4:I/51ubxmmmDYL._SL75_.jpg			0									Amzn US				52.2600	0.0000		57.49	47.34	49.9900	0.0000	49.9900	0.0000		777								0	742259730276				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHGKQF4	100	MySelf	0.0000	75.0100	0	160402380	11.2500	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Tender Beef Tips with Mashed Potatoes and Gravy, Microwaveable, 9 oz, Meal Gift Set � Pack of 14	em4:I/51v5dPwtGIL._SL75_.jpg			0									Amzn US				75.5100	0.0000		83.06	68.4	75.0100	0.0000	75.0100	0.0000		444								0	742259730283				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHX852R	100	MySelf	0.0000	98.5300	0	160402381	14.7800	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Tender Beef Tips with Mashed Potatoes and Gravy, Microwaveable, 9 oz, Meal Gift Set � Pack of 20	em4:I/51o-HJwJ5PL._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	98.5300	0.0000	98.5300	0.0000		444			59149	never sold				0	742259730290				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHDCR9X	0	A2ON382ZMCWPCT	0.0000	43.0400	0	160403017	6.4600	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Spaghetti with Meat Sauce Microwaveable Meal, Shelf-Stable High-Protein Ready-to-Eat, 7.5 oz, Gift Set � Pack of 8	em4:I/51yIAUYAlLL._SL75_.jpg			0									Amzn US				52.2600	0.0000		52.26	43.04	43.0400	0.0000	43.0400	0.0000		666			59149	never sold				0	742259730306				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBH7Y256	100	MySelf	0.0000	75.0800	0	160403018	11.2600	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Spaghetti with Meat Sauce Microwaveable Meal, Shelf-Stable High-Protein Ready-to-Eat, 7.5 oz, Gift Set � Pack of 14	em4:I/51peVSl75AL._SL75_.jpg			0									Amzn US				75.5100	0.0000		75.51	62.19	75.0800	0.0000	75.0800	0.0000		777			59149	never sold				0	742259730313				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHQWXK2	100	MySelf	0.0000	98.7400	0	160403019	14.8100	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Spaghetti with Meat Sauce Microwaveable Meal, Shelf-Stable High-Protein Ready-to-Eat, 7.5 oz, Gift Set � Pack of 20	em4:I/51f5tFF-FHL._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	98.7400	0.0000	98.7400	0.0000		666			59149	never sold				0	742259730320				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBH7THKW	100	MySelf	0.0000	52.2200	0	160403020	7.8300	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Italian Chicken Penne Pasta Microwaveable Meal, Shelf-Stable Ready-to-Eat, 9 oz, Gift Set � Pack of 8	em4:I/516WkQyfuZL._SL75_.jpg			0									Amzn US				52.2600	0.0000		52.26	43.04	52.2200	0.0000	52.2200	0.0000		555			59149	never sold				0	742259730337				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHDCF7T	100	MySelf	0.0000	72.9600	0	160403022	10.9400	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Italian Chicken Penne Pasta Microwaveable Meal, Shelf-Stable Ready-to-Eat, 9 oz, Gift Set � Pack of 14	em4:I/51DFUue1yeL._SL75_.jpg			0									Amzn US				75.5100	0.0000		75.51	62.19	72.9600	0.0000	72.9600	0.0000		555			59149	never sold				0	742259730344				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHDC42G	100	MySelf	0.0000	98.4200	0	160403023	14.7600	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Italian Chicken Penne Pasta Microwaveable Meal, Shelf-Stable Ready-to-Eat, 9 oz, Gift Set � Pack of 20	em4:I/518hB3x8nrL._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	98.4200	0.0000	98.4200	0.0000		666			59149	never sold				0	742259730351				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHSJMQS	0	A2ON382ZMCWPCT	0.0000	43.0400	0	160403024	6.4600	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Meatloaf Gravy with Mashed Potatoes Microwaveable Meal, 9 oz, Gift Set � Pack of 8	em4:I/51HEXojX-bL._SL75_.jpg			0									Amzn US				52.2600	0.0000		52.26	43.04	43.0400	0.0000	43.0400	0.0000		666			59149	never sold				0	742259730368				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHBJ9TK	100	MySelf	0.0000	73.7600	0	160403026	11.0600	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Meatloaf Gravy with Mashed Potatoes Microwaveable Meal, 9 oz, Gift Set � Pack of 14	em4:I/51qNsSBU+YL._SL75_.jpg			0									Amzn US				75.5100	0.0000		83.06	68.4	73.7600	0.0000	73.7600	0.0000		777								0	742259730375				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHSKSYP	0	A2ON382ZMCWPCT	0.0000	98.2400	0	160403027	14.7200	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Meatloaf Gravy with Mashed Potatoes Microwaveable Meal, 9 oz, Gift Set � Pack of 20	em4:I/517RRRkfa1L._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	98.1400	0.0000	98.1400	0.0000		555			59149	never sold				0	742259730382				5/31/2025 4:25:37 AM
	Grocery	0.0000		B0FBHKSWQX	100	MySelf	0.0000	50.6500	0	160402382	7.6000	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Rice & Chicken Microwaveable Meal, Shelf-Stable Ready-to-Eat, 7.5 oz, Gift Set � Pack of 8	em4:I/51Xyo1qUuOL._SL75_.jpg			0									Amzn US				52.2600	0.0000		52.26	43.04	50.6500	0.0000	50.6500	0.0000		666			59149	never sold				0	742259730399				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHR178N	100	MySelf	0.0000	73.5600	0	160402383	11.0300	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Rice & Chicken Microwaveable Meal, Shelf-Stable Ready-to-Eat, 7.5 oz, Gift Set � Pack of 14	em4:I/51AF6oxUXKL._SL75_.jpg			0									Amzn US				75.5100	0.0000		75.51	62.19	73.5600	0.0000	73.5600	0.0000		444			59149	never sold				0	742259730405				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHTST6S	100	MySelf	0.0000	98.3300	0	160402384	14.7500	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Rice & Chicken Microwaveable Meal, Shelf-Stable Ready-to-Eat, 7.5 oz, Gift Set � Pack of 20	em4:I/51qfZsjtmLL._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	98.3300	0.0000	98.3300	0.0000		777			59149	never sold				0	742259730412				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBH9VND5	100	MySelf	0.0000	49.2600	0	160402385	7.3900	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Dumplings with Chicken Shelf-Stable Meal, 7.5 oz, Gift Set � Pack of 8	em4:I/51MIqGfCSFL._SL75_.jpg			0									Amzn US				52.2600	0.0000		57.49	47.34	49.2600	0.0000	49.2600	0.0000		777								0	742259730429				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBJ3LDZQ	100	MySelf	0.0000	72.8100	0	160402386	10.9200	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Dumplings with Chicken Shelf-Stable Meal, 7.5 oz, Gift Set � Pack of 14	em4:I/513ZQJvTIwL._SL75_.jpg			0									Amzn US				75.5100	0.0000		75.51	62.19	72.8100	0.0000	72.8100	0.0000		777			59149	never sold				0	742259730436				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHB6CH1	100	MySelf	0.0000	97.4600	0	160402387	14.6200	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Dumplings with Chicken Shelf-Stable Meal, 7.5 oz, Gift Set � Pack of 20	em4:I/51GaZ955NnL._SL75_.jpg			0									Amzn US				98.7700	0.0000		98.77	81.34	97.4600	0.0000	97.4600	0.0000		444			59149	never sold				0	742259730443				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHMLK6N	0	A2ON382ZMCWPCT	0.0000	43.0400	0	160402388	6.4600	2				N		1217266	AmznUS-InvImp	0				N		X	X	X		N	New			Salutem Vita � Chicken Burrito Bowl Shelf-Stable Microwaveable Meal, 9 oz, Gift Set � Pack of 8	em4:I/51G08fSsc+L._SL75_.jpg			0									Amzn US				52.2600	0.0000		52.26	43.04	43.0400	0.0000	43.0400	0.0000		555			59149	never sold				0	742259730450				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHTKR1Y	100	MySelf	0.0000	75.0800	0	160402389	11.2600	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Chicken Burrito Bowl Shelf-Stable Microwaveable Meal, 9 oz, Gift Set � Pack of 14	em4:I/51GfMggIHpL._SL75_.jpg			0									Amzn US				75.5100	0.0000		75.51	62.19	75.0800	0.0000	75.0800	0.0000		444			59149	never sold				0	742259730467				5/31/2025 1:28:41 AM
	Grocery	0.0000		B0FBHX9VRD	100	MySelf	0.0000	50.3600	0	160403028	7.5500	2				N		1217266	AmznUS-InvImp	1				N		X	X	X		N	New			Salutem Vita � Spaghetti with Meat Sauce Microwaveable Meal, High Protein Ready-to-Eat, 7.5 oz, Gift Set � Pack of 8	em4:I/51JR38jzepL._SL75_.jpg			0									Amzn US				52.2600	0.0000		57.49	47.34	50.3600	0.0000	50.3600	0.0000		444								0	742259730481				5/31/2025 4:25:37 AM
