ordinal,sku,asin,catalog_status,main_status,main_reason_codes,main_repair_readiness,gallery_status,gallery_planned_action,gallery_secondary_count,text_status,structured_status,amazon_pricing_status,amazon_observed_price,canonical_base_price,canonical_floor_price,canonical_price_basis,launch_status,launch_arm,launch_lever,channelmax_status,channelmax_observed_asin,channelmax_identity_exact_match,channelmax_model,channelmax_price,channelmax_floor,channelmax_ceiling,readiness,primary_blocker,blocker_codes,latest_evidence_at
128,UG-ASUO-L4D9,B0H83FP8WW,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,CARTON_COUNT_MATH_MISMATCH,BLOCKED_AUTHENTICITY_PROVENANCE,KEEP_NO_WRITE_POINT_IN_TIME,KEEP,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,MATCH_EXPECTED_POINT_IN_TIME,252.99,252.99,219.57,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H83FP8WW,true,Default,252.99,221.27,268.69,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_LATEST_READBACK_REQUIRED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_LATEST_READBACK_REQUIRED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
129,UJ-ASQ1-9FNR,B0H82P651P,ACTIVE_COHORT_IN_SEALED_PLAN,VISUAL_KEEP_PROVENANCE_PENDING,,NOT_APPLICABLE_STRICT_KEEP,REBUILD_NOT_APPLIED,REBUILD_GALLERY,5,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H82P651P,true,Default,0,77.64,94.27,NOT_PROVEN_IDEAL,MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
130,UY-AS5N-A2E4,B0H83R4M3R,ACTIVE_COHORT_IN_SEALED_PLAN,VISUAL_KEEP_PROVENANCE_PENDING,,NOT_APPLICABLE_STRICT_KEEP,KEEP_NO_WRITE_POINT_IN_TIME,KEEP,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,297.99,258.57,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H83R4M3R,true,Default,0,349.41,424.28,NOT_PROVEN_IDEAL,MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_LATEST_READBACK_REQUIRED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
131,VA-ASOK-QJCA,B0H85RZDX5,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,CARTON_COUNT_MATH_MISMATCH,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,66.98,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H85RZDX5,true,Default,66.98,46.64,56.63,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
132,VC-ASQE-L5Z5,B0H82QYM85,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,CARTON_COUNT_MATH_MISMATCH,REFERENCE_READY_PENDING_EXPLICIT_CONTROLLED_GENERATION,REBUILD_NOT_APPLIED,REBUILD_GALLERY,6,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,114.27,130.99,114.27,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_12,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H82QYM85,true,Default,114.27,114.59,139.15,NOT_PROVEN_IDEAL,MAIN_CONTROLLED_GENERATION_NOT_AUTHORIZED_OR_RUN,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_CONTROLLED_GENERATION_NOT_AUTHORIZED_OR_RUN|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
133,VC-ASV1-378P,B0H786L5MW,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,CARTON_COUNT_MATH_MISMATCH,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,6,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,252.99,219.57,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_MANUAL_MODEL_BOUNDS_MISMATCH,B0H786L5MW,true,Manual min/max,0,251.32,289.28,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_MANUAL_MODEL_BOUNDS_MISMATCH|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
134,VH-ASHZ-TJEE,B0H856VWD6,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,WRONG_FLAVOR_VISIBLE|FICTIONAL_OR_ALTERED_PACKAGE_ART|WRONG_NUTRITION_OR_VARIANT_TEXT,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H856VWD6,true,Default,0,39.88,48.43,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
135,VK-ASSB-3YFK,B0H85FY28F,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,FICTIONAL_OR_ALTERED_PACKAGE_ART|GENERIC_OR_UNBRANDED_PACKAGE|GEL_PACK_COUNT_OR_LAYOUT_FAIL|GEL_PACK_BRANDING_FAIL|SALUTEM_BRANDING_FAIL,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,66.98,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H85FY28F,true,Default,66.98,64.38,78.18,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
136,VN-AS1A-D572,B0H82PKK18,BLOCKED_CATALOG_IDENTITY_CONFLICT_8541,REPAIR_REQUIRED,NO_APPROVED_COOLER_SCENE,BLOCKED_CATALOG_IDENTITY,KEEP_NO_WRITE_POINT_IN_TIME,KEEP,7,NOT_APPLIED_CATALOG_BLOCKED,NOT_APPLIED_CATALOG_BLOCKED,EXCLUDED_OFFER_OBSERVED_POINT_IN_TIME,129.59,130.99,114.27,AUTHORITATIVE_PLAN_FALLBACK,EXCLUDED_CATALOG_IDENTITY_CONFLICT,,,LIVE_MANUAL_MODEL_BOUNDS_MISMATCH,B0H82PKK18,true,Manual min/max,129.59,120,162,NOT_PROVEN_IDEAL,CATALOG_IDENTITY_CONFLICT_8541,AMAZON_PRICING_EXCLUDED_OFFER_OBSERVED|CATALOG_IDENTITY_CONFLICT_8541|CHANNELMAX_MANUAL_MODEL_BOUNDS_MISMATCH|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_LATEST_READBACK_REQUIRED|MAIN_IMAGE_REPAIR_REQUIRED,2026-07-19T00:35:37.000Z
137,VN-AS6Q-5AE9,B0H8538L32,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,FICTIONAL_OR_ALTERED_PACKAGE_ART|VISIBLE_TEXT_INTEGRITY_FAIL,REFERENCE_READY_PENDING_EXPLICIT_CONTROLLED_GENERATION,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,66.98,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H8538L32,true,Default,66.98,65.13,79.09,NOT_PROVEN_IDEAL,MAIN_CONTROLLED_GENERATION_NOT_AUTHORIZED_OR_RUN,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_CONTROLLED_GENERATION_NOT_AUTHORIZED_OR_RUN|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
138,VT-ASTH-B6LM,B0H85CL8JD,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,WRONG_FLAVOR_VISIBLE|MISSING_RECIPE_COMPONENT|FICTIONAL_OR_ALTERED_PACKAGE_ART,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,66.98,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H85CL8JD,true,Default,66.98,71.64,86.99,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
139,WC-ASH5-EFN6,B0H833W54L,ACTIVE_COHORT_IN_SEALED_PLAN,VISUAL_KEEP_PROVENANCE_PENDING,,NOT_APPLICABLE_STRICT_KEEP,KEEP_NO_WRITE_POINT_IN_TIME,KEEP,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,85.99,74.75,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H833W54L,true,Default,0,93.13,113.09,NOT_PROVEN_IDEAL,MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_LATEST_READBACK_REQUIRED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
140,WK-AS2R-FJUW,B0H82XBNVN,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,NO_APPROVED_COOLER_SCENE,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,5,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,220.1,252.99,219.57,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H82XBNVN,true,Default,220.1,226.89,275.52,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
141,WK-AS7E-M3CE,B0H843R64X,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,CARTON_COUNT_MATH_MISMATCH,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H843R64X,true,Default,0,77.64,94.27,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
142,WK-ASPD-G9HL,B0H85CF81Y,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,WRONG_FLAVOR_VISIBLE|FICTIONAL_OR_ALTERED_PACKAGE_ART|WRONG_NUTRITION_OR_VARIANT_TEXT,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,MATCH_EXPECTED_POINT_IN_TIME,76.99,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H85CF81Y,true,Default,76.99,64.89,78.79,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_LATEST_READBACK_REQUIRED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
143,WN-AS33-UFEA,B0H83RCTVV,ACTIVE_COHORT_IN_SEALED_PLAN,VISUAL_KEEP_PROVENANCE_PENDING,,NOT_APPLICABLE_STRICT_KEEP,REBUILD_NOT_APPLIED,REBUILD_GALLERY,5,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,MATCH_EXPECTED_POINT_IN_TIME,297.99,297.99,258.57,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H83RCTVV,true,Default,297.99,284.4,345.34,NOT_PROVEN_IDEAL,MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED,AMAZON_PRICING_LATEST_READBACK_REQUIRED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
144,WR-ASR5-AVWE,B0H859VYXH,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,CARTON_COUNT_MATH_MISMATCH,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,NO_OFFER_POINT_IN_TIME,,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H859VYXH,true,Default,0,71.14,86.38,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_NO_OFFER|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
145,WR-ASTH-TPXV,B0H85DRT93,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,VISIBLE_UNIT_COUNT_NOT_RECONCILED,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,ABOVE_EXPECTED_POINT_IN_TIME,78.17,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H85DRT93,true,Default,78.17,77.64,94.27,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_ABOVE_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
146,WZ-ASXK-ZFAS,B0H85DF1R7,ACTIVE_COHORT_IN_SEALED_PLAN,REPAIR_REQUIRED,FICTIONAL_OR_ALTERED_PACKAGE_ART|GENERIC_OR_UNBRANDED_PACKAGE,BLOCKED_AUTHENTICITY_PROVENANCE,REBUILD_NOT_APPLIED,REBUILD_GALLERY,7,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,MATCH_EXPECTED_POINT_IN_TIME,76.99,76.99,66.95,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,A,COUPON_13,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H85DF1R7,true,Default,76.99,72.88,88.51,NOT_PROVEN_IDEAL,MAIN_AUTHENTICITY_PROVENANCE_BLOCKED,AMAZON_PRICING_LATEST_READBACK_REQUIRED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_AUTHENTICITY_PROVENANCE_BLOCKED|MAIN_IMAGE_REPAIR_REQUIRED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
147,XE-ASK1-BNRB,B0H81WMJBP,ACTIVE_COHORT_IN_SEALED_PLAN,VISUAL_KEEP_PROVENANCE_PENDING,,NOT_APPLICABLE_STRICT_KEEP,REBUILD_NOT_APPLIED,REBUILD_GALLERY,5,VERIFIED_POINT_IN_TIME,VERIFIED_POINT_IN_TIME,BELOW_EXPECTED_POINT_IN_TIME,114.27,130.99,114.27,LIVE_AUDIT,PROPOSED_NOT_OWNER_APPROVED_OR_APPLIED,B,SALEPRICE_12,LIVE_DEFAULT_MODEL_OVERWRITE_RISK,B0H81WMJBP,true,Default,114.27,114.59,139.15,NOT_PROVEN_IDEAL,MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED,AMAZON_PRICING_BELOW_EXPECTED|CHANNELMAX_DEFAULT_MODEL_OVERWRITE_RISK|FINAL_DELAYED_READBACK_NOT_COMPLETE|GALLERY_CARD_WORDING_NOT_ESTABLISHED_BY_INPUTS|GALLERY_REBUILD_NOT_VERIFIED|LAUNCH_PROMOTION_NOT_OWNER_APPROVED_OR_APPLIED|MAIN_IMAGE_PROVENANCE_GATE_NOT_ESTABLISHED|STRUCTURED_ATTRIBUTES_LATEST_READBACK_REQUIRED|TEXT_LATEST_READBACK_REQUIRED,2026-07-19T00:35:37.000Z
